"Regen_Plot","Fire","ID","Date","Observers","Year.of.Fire","Photos","Datum","Easting","Northing","aspect","slope","parent1","parent2","BARE","ROCK","VEG..BASAL..10.","LITT","CWD","SHRUB","GRASS","HARDWOOD","CONIFER","DEAD_OCC","LIVE_OCC","CALVEG_OBS","FIRE_SEV","HIST1","HIST2","HIST3","DUFF_cm","LITT_cm","BA_total_count","BA_live_count","BA_dead_count","NOTES","HERBS","UNDERSTORY.VEG","TREE_live.only","BAF","BA.Total1","BA.Live1","BA.Dead1","seed_tree_distance_general","fire.prefix","seed_tree_distance_conifer","seed_tree_distance_hardwood","seed_wall_distance","dominant_tree_1","dominant_tree_2","dominant_tree_3","fire_killed_trees_2.15","fire_killed_trees_15.30","fire_killed_trees_30.45","fire_killed_trees_45.60","fire_killed_trees_60.","dominant_shrub_1","dominant_shrub_2","new_or_revisit","burn_or_control","revisit_relocated_precisely","dominant_shrub_ht_cm","entered_by","entered_on","Year","firesev","dist.to.low","fire.abbr","X5yr","fire.year","notes","survey.years.post","elev.m","rad.march","x","y","tmean.post","ppt.post","ppt.post.min","tmean.normal","ppt.normal","perc.norm.ppt","perc.norm.ppt.min","diff.norm.ppt","diff.norm.ppt.min","diff.norm.tmean","diff.norm.ppt.z","diff.norm.ppt.min.z","diff.norm.tmean.z","diff.norm.tmean.max.z","diff.norm.tmean.JJA.mean.z","diff.norm.tmean.DJF.mean.z","diff.norm.tmean.JJA.max.z","diff.norm.tmean.DJF.min.z","ppt.plot.1.","ppt.plot.2.","ppt.plot.3.","ppt.plot.4.","rain.post.min","rain.post.mean","snow.post.min","snow.post.max","snow.post.mean","snow.plot.1.","snow.plot.2.","snow.plot.3.","snow.plot.4.","rain.plot.1.","rain.plot.2.","rain.plot.3.","rain.plot.4.","snow.normal","rain.normal","tot.neg.ppt.anom","tmean.post.early","ppt.post.early","ppt.post.min.early","tmean.normal.early","ppt.normal.early","perc.norm.ppt.early","perc.norm.ppt.min.early","diff.norm.ppt.early","diff.norm.ppt.min.early","diff.norm.tmean.early","diff.norm.ppt.z.early","diff.norm.ppt.min.z.early","diff.norm.tmean.z.early","diff.norm.tmean.max.z.early","diff.norm.tmean.JJA.mean.z.early","diff.norm.tmean.DJF.mean.z.early","diff.norm.tmean.JJA.max.z.early","diff.norm.tmean.DJF.min.z.early","ppt.plot.1..early","ppt.plot.2..early","ppt.plot.3..early","ppt.plot.4..early","rain.post.min.early","rain.post.mean.early","snow.post.min.early","snow.post.max.early","snow.post.mean.early","snow.plot.1..early","snow.plot.2..early","snow.plot.3..early","snow.plot.4..early","rain.plot.1..early","rain.plot.2..early","rain.plot.3..early","rain.plot.4..early","snow.normal.early","rain.normal.early","tot.neg.ppt.anom.early","seed.tree.any","FORB"
"PWR0900245","POWER",522,"6/30/2009 0:00:00","kw/bs",2004,"1271","WGS84 UTM zone 10",735907.09,4263499.35,156,36,"gran","",2,0,60,30,5,25,5,NA,NA,5,0,"1",4,"",NA,NA,0.5,1.5,3,2,1,"plot shifted 7 m due to heavy slash; ferns +; thistle +; directly adjacent to aquaduct",NA,NA,NA,20,60,40,20,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,3,0.64305309462361,"PWR","Y",2004,"",5,7555.49744882045,7555.49744882045,735907.09,4263499.35,13.4215808526687,1326.70730563768,799.933794563833,13.2277200338166,1148.28356500979,1.15538299603406,0.69663436710166,178.423740627891,-348.349770445957,0.1938608188521,0.571096857422829,-0.828701241811496,-4.40792027631359e-05,0.385748042659925,0.869695782908021,0.0991952345094934,1.41898879121904,-0.231605959437906,1551.8089536552,1628.37916869401,799.933794563833,NA,499.956600557655,862.639018581265,0,0,0,0,0,0,NA,1021.57866837396,1066.38178681218,499.956600557655,NA,0,377.291553214985,0,13.27869144666,1590.09406117461,1551.8089536552,13.2277200338166,1148.28356500979,1.38475731050026,1.35141614923485,441.810496164815,403.52538864541,0.0509714128433494,1.27099590703999,1.16926068382158,-0.000423779993951421,0.239967323423427,0.8334979206625,0.264595831483193,1.41898879121904,0.0520829890360727,1551.8089536552,1628.37916869401,NA,NA,1021.57866837396,1043.98022759307,0,0,0,0,0,NA,NA,1021.57866837396,1066.38178681218,NA,NA,0,377.291553214985,0,25,30
"PWR0900247","POWER",524,"7/1/2009 0:00:00","kw/bs",2004,"1284","WGS84 UTM zone 10",734921.18,4263266.95,106,5,"gran","",0,0,80,5,15,2,78,NA,NA,5,0,"1",4,"",NA,NA,0.5,1,9,0,9,"cheat grass +; thislte +",NA,NA,NA,20,180,0,180,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,3,0,"PWR","Y",2004,"",5,5014.91645751817,5014.91645751817,734921.18,4263266.95,13.2585441184948,1326.78780469068,799.105416734664,13.0745255909673,1146.55292671388,1.15719717230444,0.696963391847047,180.234877976801,-347.447509979216,0.184018527527467,0.569221611155972,-0.831728782018606,-9.28105207772214e-05,0.37425689742861,0.848510434948558,0.0957044137489939,1.41173549853135,-0.19867675051364,1551.16210026721,1630.09589707017,799.105416734664,NA,500.833915288356,862.584885094842,0,0,0,0,0,0,NA,1021.13715511439,1065.78358488178,500.833915288356,NA,0,378.563467438474,0,13.1068484374878,1590.62899866869,1551.16210026721,13.0745255909673,1146.55292671388,1.38731406253314,1.35289184138492,444.07607195481,404.60917355333,0.0323228465205005,1.26969680774326,1.16491565890275,-0.000495549230274019,0.183655136798561,0.815826160409539,0.242894995880311,1.41173549853135,0.0777712571111277,1551.16210026721,1630.09589707017,NA,NA,1021.13715511439,1043.46036999808,0,0,0,0,0,NA,NA,1021.13715511439,1065.78358488178,NA,NA,0,378.563467438474,0,15,0
"PWR0900248","POWER",558,"7/1/2009 0:00:00","kw/bs",2004,"1287","WGS84 UTM zone 10",735120.53,4263273.85,95,40,"gran","",10,10,50,30,0,45,5,NA,NA,0,0,"1",4,"",NA,NA,0,0.5,4,4,0,"",NA,NA,NA,20,80,80,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,2,0,"PWR","Y",2004,"",5,5745.11793313023,5745.11793313023,735120.53,4263273.85,13.3737804512282,1326.64935908782,799.155452167834,13.1819088406432,1146.61976143099,1.15700897866278,0.69696640425112,180.029597656835,-347.464309263156,0.191871610584968,0.569271455925364,-0.831435383363176,-6.84691738543432e-05,0.378785374826789,0.859045356522662,0.0994581962282304,1.41684352476307,-0.212085251724017,1551.25880455656,1629.53382053908,799.155452167834,NA,500.627727068081,862.527360277994,0,0,0,0,0,0,NA,1021.21222849234,1065.74212527356,500.627727068081,NA,0,378.187396851644,0,13.2269077798939,1590.39631254782,1551.25880455656,13.1819088406432,1146.61976143099,1.3870302658686,1.35289732196886,443.77655111683,404.63904312557,0.0449989392507,1.26962487556963,1.16569917254842,-0.000458474731347335,0.211239354475275,0.825935499602025,0.255229920204354,1.41684352476307,0.0677827893770625,1551.25880455656,1629.53382053908,NA,NA,1021.21222849234,1043.47717688295,0,0,0,0,0,NA,NA,1021.21222849234,1065.74212527356,NA,NA,0,378.187396851644,0,10,0.5
"PWR0900255","POWER",523,"7/1/2009 0:00:00","kw/bs",2004,"1283","WGS84 UTM zone 10",734927.88,4263065.49,114,53,"gran","",0.5,5,60,30,3,0,10,NA,NA,35,2,"1",3,"",NA,NA,0,1,7,5,2,"mountain lupine",NA,NA,NA,20,140,100,40,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,2,0,"PWR","Y",2004,"",5,6699.37457210431,6699.37457210431,734927.88,4263065.49,13.3096678686239,1325.93739878244,798.479138839838,13.1197313859764,1143.67138466822,1.1593692179044,0.698171825879405,182.266014114216,-345.192245828382,0.189936482647532,0.56824070605798,-0.832675654126331,-8.52013853035857e-05,0.376957504538499,0.850350985386811,0.100264899104676,1.413117820054,-0.196736858607434,1550.55085678491,1628.78220072256,798.479138839838,NA,500.687149672853,862.162198265044,0,0,0,0,0,0,NA,1020.85081140261,1064.94863371967,500.687149672853,NA,0,377.277346339252,0,13.1588132289235,1589.66652875373,1550.55085678491,13.1197313859764,1143.67138466822,1.3899679139169,1.3557660684452,445.995144085515,406.87947211669,0.0390818429470983,1.26869888615014,1.16480860901865,-0.000485867653737881,0.191312978112401,0.818120858187277,0.248765777960731,1.413117820054,0.0764955906826439,1550.55085678491,1628.78220072256,NA,NA,1020.85081140261,1042.89972256114,0,0,0,0,0,NA,NA,1020.85081140261,1064.94863371967,NA,NA,0,377.277346339252,0,8,50
"PWR0900256","POWER",525,"7/1/2009 0:00:00","kw/bs",2004,"1288","WGS84 UTM zone 10",735127.43,4263073.46,131,49,"","",30,0.5,59,10,1,0,0.5,NA,NA,0,0,"1",3,"",NA,NA,0,1,2,1,1,"ferns +; heavy pine cone load",NA,NA,NA,20,40,20,20,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,1,0,"PWR","Y",2004,"",5,6791.03170604686,6791.03170604686,735127.43,4263073.46,13.4452612562997,1325.84858164619,798.539768677085,13.24589070102,1144.0015911583,1.15895693842853,0.698023302457617,181.846990487885,-345.461822481215,0.199370555279733,0.568157971994441,-0.832495382772152,-5.67884263634624e-05,0.382063758327567,0.862480391732022,0.105014163898051,1.41888842033902,-0.212656700279855,1550.73778494706,1628.26819131441,798.539768677085,NA,500.480497492211,862.121781114514,0,0,0,0,0,0,NA,1020.97012878757,1064.91471706376,500.480497492211,NA,0,377.008171850363,0,13.3001066938576,1589.50298813074,1550.73778494706,13.24589070102,1144.0015911583,1.38942375641398,1.35553813642596,445.501396972435,406.73619378876,0.0542159928376496,1.26848464937774,1.16551536353991,-0.00044235229300814,0.223860142896886,0.829831779261229,0.263849595987004,1.41888842033902,0.0654521363708387,1550.73778494706,1628.26819131441,NA,NA,1020.97012878757,1042.94242292567,0,0,0,0,0,NA,NA,1020.97012878757,1064.91471706376,NA,NA,0,377.008171850363,0,5,59
"PWR0900258","POWER",514,"8/26/2009 0:00:00","kw/bs",2004,"1646","WGS84 UTM zone 10",736126.35,4263108.74,262,35,"gran","",5,2,70,25,10,70,5,10,NA,20,0,"1",4,"",NA,NA,0.5,1.5,5,1,4,"",NA,NA,NA,20,100,20,80,6.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,4,46.9399026297968,"PWR","Y",2004,"",5,5601.32293765493,5601.32293765493,736126.35,4263108.74,13.4815806348292,1325.37620308206,798.827373040369,13.2809777339296,1143.91746435481,1.15862922315781,0.698326057545526,181.458738727253,-345.090091314441,0.200602900899566,0.567703906005285,-0.83153288274018,-2.51113189880109e-05,0.393215474612068,0.873185018858049,0.109226861670838,1.41923160535697,-0.230629831317296,1551.64369395444,1625.65754225138,798.827373040369,NA,499.442951357157,861.906999500979,0,0,0,0,0,0,NA,1021.55307138933,1064.72497575645,499.442951357157,NA,0,374.696632021495,0,13.3405416035778,1588.65061810291,1551.64369395444,13.2809777339296,1143.91746435481,1.38878080596395,1.35642976202798,444.7331537481,407.72622959963,0.0595638696482013,1.26732230037802,1.16898108916926,-0.000399904671316426,0.25981727614374,0.836831530119088,0.279155208164906,1.41923160535697,0.0489155843218596,1551.64369395444,1625.65754225138,NA,NA,1021.55307138933,1043.13902357289,0,0,0,0,0,NA,NA,1021.55307138933,1064.72497575645,NA,NA,0,374.696632021495,0,6.47,5
"PWR0900259","POWER",495,"8/26/2009 0:00:00","kw/bs",2004,"1647","WGS84 UTM zone 10",736757.53,4263129.74,284,35,"gran","",3,2,75,15,5,50,15,0,NA,0,0,"1",5,"",NA,NA,0,1,2,0,2,"Plot moved 25 m away from road.  Cheatgrass +",NA,NA,NA,20,40,0,40,70.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,2,0,"PWR","Y",2004,"",5,5615.23234353448,5615.23234353448,736757.53,4263129.74,13.0861763935317,1328.51605082574,801.543435216072,12.9062435101543,1145.7611600896,1.15950522421431,0.699572880576079,182.754890736137,-344.217724873528,0.179932883377434,0.565601065764762,-0.830812679093793,-7.68840469295874e-05,0.392868061363727,0.845481235180129,0.101976112603524,1.39968476768853,-0.1954702332777,1554.15956952128,1629.84514773986,801.543435216072,NA,500.30148672242,864.522304438293,0,0,0,0,0,0,NA,1025.13927919875,1068.12614739371,500.30148672242,NA,0,375.135661561701,0,12.9310038948902,1592.00235863057,1554.15956952128,12.9062435101543,1145.7611600896,1.38947139603342,1.3564428815162,446.24119854097,408.39840943168,0.0247603847359006,1.26380793819404,1.16352912048952,-0.000488072415183592,0.196367806137444,0.804070386668711,0.250699285544136,1.39968476768853,0.0677680491990507,1554.15956952128,1629.84514773986,NA,NA,1025.13927919875,1046.63271329623,0,0,0,0,0,NA,NA,1025.13927919875,1068.12614739371,NA,NA,0,375.135661561701,0,70.38,5
"PWR0900260","POWER",494,"8/26/2009 0:00:00","kw/bs",2004,"1648","WGS84 UTM zone 10",736929.28,4263132.7,242,27,"gran","",30,5,40,20,5,1,20,0,NA,0,30,"1",2,"",NA,NA,0,0.5,4,4,0,"Stump hole in plot center.",NA,NA,NA,20,80,80,0,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,2,0,"PWR","Y",2004,"",5,6062.96325452501,6062.96325452501,736929.28,4263132.7,12.969758450506,1329.54883769509,802.411730496399,12.7956572324493,1146.37421738485,1.15978606072292,0.699956190856149,183.174620310243,-343.962486888451,0.1741012180567,0.564901882650701,-0.830625535298375,-9.2384124444466e-05,0.392584996966044,0.837026600355939,0.0998729962945534,1.39361148228526,-0.184885199844529,1554.95054376954,1631.28423881934,802.411730496399,NA,500.614435661658,865.376937617949,0,0,0,0,0,0,NA,1026.28753984922,1069.22883734297,500.614435661658,NA,0,375.357591604224,0,12.8103559342714,1593.11739129444,1554.95054376954,12.7956572324493,1146.37421738485,1.3897009956563,1.35640746292842,446.74317390959,408.57632638469,0.0146987018221001,1.26266559162524,1.16162379158819,-0.000514381701275286,0.177990693106578,0.794157368147188,0.242252094364095,1.39361148228526,0.0732338220306702,1554.95054376954,1631.28423881934,NA,NA,1026.28753984922,1047.75818859609,0,0,0,0,0,NA,NA,1026.28753984922,1069.22883734297,NA,NA,0,375.357591604224,0,1.28,20
"PWR0900261","POWER",555,"9/8/2009 0:00:00","kw/bs",2004,"1675","WGS84 UTM zone 10",730929.63,4262734.73,184,27,"gran","",30,1,40,20,10,2,20,0,NA,0,10,"1",3,"",NA,NA,0,0.5,8,4,4,"",NA,NA,NA,20,160,80,80,2.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,3,0,"PWR","Y",2004,"",5,7302.97092435565,7302.97092435565,730929.63,4262734.73,12.6961757024559,1342.55161669528,808.376881532669,12.561222739558,1167.65558988007,1.14978391602028,0.692307636377348,174.896026815206,-359.278708347401,0.134952962897934,0.54362002981357,-0.839828676854845,-0.000195532328912253,0.328867333352568,0.791968050151338,0.100545698455558,1.39688523028691,-0.139679973668835,1554.55619259309,1664.72177596007,808.376881532669,NA,511.847589561164,875.061001059461,0,0,0,0,0,0,NA,1027.99227645529,1085.34313716193,511.847589561164,NA,0,380.88110361101,0,12.5328169049275,1609.63898427658,1554.55619259309,12.561222739558,1167.65558988007,1.37852205584175,1.33134822122742,441.98339439651,386.90060271302,-0.0284058346304992,1.23534438314778,1.09268653750666,-0.000618612085941238,0.0848745019416642,0.779013934784839,0.220658534517755,1.39688523028691,0.160764363119598,1554.55619259309,1664.72177596007,NA,NA,1027.99227645529,1056.66770680861,0,0,0,0,0,NA,NA,1027.99227645529,1085.34313716193,NA,NA,0,380.88110361101,0,2.49,18
"PWR0900262","POWER",556,"9/8/2009 0:00:00","kw/bs",2004,"1674","WGS84 UTM zone 10",731128.2,4262745.47,348,44,"gran","",5,5,60,30,20,40,10,2,NA,10,0,"1",5,"",NA,NA,0.2,1,2,0,2,"Invasives: LOCR 5%. plot on stream bank. Grazing. 3 large oaks - I regenerating, 2 dead.",NA,NA,NA,20,40,0,40,26.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,4,28.0111709127668,"PWR","Y",2004,"",5,6996.49972732183,6996.49972732183,731128.2,4262745.47,12.6958000723826,1340.57750427648,807.057079343259,12.5573308331964,1164.6665078266,1.15103980003524,0.692951221589877,175.910996449876,-357.609428483341,0.1384692391862,0.546663551705384,-0.839188482241778,-0.000198728473543038,0.329821035669892,0.793245042009544,0.0983430163295872,1.3974970558681,-0.138112917834765,1553.66290035642,1661.01253312975,807.057079343259,NA,510.800446666014,873.532287329031,0,0,0,0,0,0,NA,1026.90197630622,1082.89443901486,510.800446666014,NA,0,379.073007202605,0,12.5313419123886,1607.33771674308,1553.66290035642,12.5573308331964,1164.6665078266,1.38008408925793,1.33399809294399,442.671208916485,388.99639252982,-0.0259889208077979,1.23958956867897,1.1001659402949,-0.000625918633236398,0.0809029927525773,0.779799542264789,0.216570983411764,1.3974970558681,0.158570212545891,1553.66290035642,1661.01253312975,NA,NA,1026.90197630622,1054.89820766054,0,0,0,0,0,NA,NA,1026.90197630622,1082.89443901486,NA,NA,0,379.073007202605,0,26.56,10
"PWR0900263","POWER",554,"9/8/2009 0:00:00","kw/bs",2004,"1672","WGS84 UTM zone 10",731332.88,4262748.61,106,30,"gran","",5,15,30,20,30,3,15,0,NA,0,0,"1",4,"",NA,NA,0,1,0,0,0,"Invasives: Cheatgrass +. Plot at the end of a logging skid. Heavily impacted. Slash & area logged",NA,NA,NA,20,0,0,0,30.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,4,30.2548923378575,"PWR","Y",2004,"",5,6884.66287651545,6884.66287651545,731332.88,4262748.61,12.6979449219151,1338.48031531387,805.663167520887,12.5594980035546,1165.91689835413,1.14800661797023,0.691012514406648,172.563416959736,-360.253730833243,0.138446918360501,0.549850976916032,-0.838490206936795,-0.000201484205626686,0.330219491931935,0.79222491266157,0.0974862518586567,1.3959585548465,-0.139111926030838,1552.67760020216,1657.10017821855,805.663167520887,NA,509.710527796261,871.92933139708,0,0,0,0,0,0,NA,1025.74689524394,1080.33057115104,509.710527796261,NA,0,379.606944958316,0,12.532765037066,1604.88888921036,1552.67760020216,12.5594980035546,1165.91689835413,1.37650366975202,1.33172235722289,438.971990856225,386.76070184803,-0.0267329664885505,1.24402156884245,1.10797661778865,-0.000631887089298719,0.0791581244620688,0.777913771642351,0.215785340803403,1.3959585548465,0.157889003627147,1552.67760020216,1657.10017821855,NA,NA,1025.74689524394,1053.03873319749,0,0,0,0,0,NA,NA,1025.74689524394,1080.33057115104,NA,NA,0,379.606944958316,0,30.15,12
"PWR0900266","POWER",559,"7/1/2009 0:00:00","kw/bs",2004,"1282","WGS84 UTM zone 10",734930.44,4262864.39,112,67,"gran","",10,0.5,50,25,15,5,40,NA,NA,1,0,"1",4,"",NA,NA,0.5,1.5,3,1,2,"Invasives: Cheatgrass",NA,NA,NA,20,60,20,40,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,3,0,"PWR","Y",2004,"",5,6679.44328971782,6679.44328971782,734930.44,4262864.39,13.3601192073091,1325.09045756848,797.853145802438,13.1642685766473,1141.05760932186,1.16128269663439,0.699222492610701,184.032848246623,-343.204463519422,0.195850630661834,0.567264403830069,-0.833622052926674,-7.66329068277542e-05,0.379759266422897,0.852085697263971,0.105559064515885,1.41426320604187,-0.195095568185858,1549.93622272452,1627.48200417849,797.853145802438,NA,500.545048051111,861.741254166624,0,0,0,0,0,0,NA,1020.56219841681,1064.11651603195,500.545048051111,NA,0,376.09907463169,0,13.2103107509657,1588.7091134515,1549.93622272452,13.1642685766473,1141.05760932186,1.39231279864624,1.35833301496991,447.651504129645,408.87861340266,0.0460421743183499,1.26770763220844,1.16468681729911,-0.000474678782784928,0.200067885334883,0.820231974107776,0.255886380866757,1.41426320604187,0.0760708456379299,1549.93622272452,1627.48200417849,NA,NA,1020.56219841681,1042.33935722438,0,0,0,0,0,NA,NA,1020.56219841681,1064.11651603195,NA,NA,0,376.09907463169,0,5,5
"PWR0900271","POWER",552,"9/8/2009 0:00:00","kw/bs",2004,"1676","WGS84 UTM zone 10",730935.14,4262538.29,272,58,"gran","",20,10,45,20,5,35,5,0,NA,10,0,"1",4,"",NA,NA,0,0.5,6,3,3,"Invasives: LACE -, Cheatgrass -.  Plot on streambank.",NA,NA,NA,20,120,60,60,10.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,3,4.58524126695174,"PWR","Y",2004,"",5,6342.26587542546,6342.26587542546,730935.14,4262538.29,12.7909116825269,1340.92813653874,807.493718034796,12.6539286400815,1164.30638536139,1.15169697031467,0.693540573329551,176.621751177349,-356.812667326594,0.136983042445401,0.544668739520197,-0.839190800698127,-0.000176269314863342,0.333329600987356,0.800913633280153,0.101251122092705,1.40376280950732,-0.148646702620908,1552.92871162942,1662.361979952,807.493718034796,NA,511.542084541595,874.331740364165,0,0,0,0,0,0,NA,1027.18425544462,1084.26888110628,511.542084541595,NA,0,380.247337590543,0,12.6312654071263,1607.64534579071,1552.92871162942,12.6539286400815,1164.30638536139,1.38077516880723,1.3337801210696,443.33896042932,388.62232626803,-0.0226632329551499,1.23659850962936,1.09465015840542,-0.000590430856769437,0.104155462174853,0.788217158404741,0.226200034449511,1.40376280950732,0.149935187493136,1552.92871162942,1662.361979952,NA,NA,1027.18425544462,1055.72656827545,0,0,0,0,0,NA,NA,1027.18425544462,1084.26888110628,NA,NA,0,380.247337590543,0,10.79,5
"PWR0900272","POWER",553,"9/8/2009 0:00:00","kw/bs",2004,"1670","WGS84 UTM zone 10",731137.88,4262546.3,208,23,"gran","",5,0.5,25,70,1,1,20,0,NA,5,30,"1",3,"",NA,NA,0.5,1,10,7,3,"Invasives: LACE +, Thistle.  Area logged & grazed, low slash",NA,NA,NA,20,200,140,60,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,3,6.43185614392082,"PWR","Y",2004,"",5,7037.24319358874,7037.24319358874,731137.88,4262546.3,12.7847136672198,1338.92319384588,806.156958436839,12.6456142050369,1161.22958611997,1.15302194316254,0.694227022866736,177.693607725906,-355.072627683131,0.1390994621829,0.547739456407171,-0.838551795549184,-0.000180544127671425,0.3342054432867,0.801543204725411,0.0985987517983352,1.40395115090062,-0.146803209338266,1551.99710430281,1658.61551879798,806.156958436839,NA,510.490415402981,872.778772918277,0,0,0,0,0,0,NA,1026.06442827682,1081.78147507503,510.490415402981,NA,0,378.771815887871,0,12.6237131894936,1605.3063115504,1551.99710430281,12.6456142050369,1161.22958611997,1.38241940331044,1.33651185162145,444.076725430425,390.76751818284,-0.0219010155432997,1.24088508238535,1.10217117233563,-0.000599477496564941,0.0990431847041229,0.788253916046749,0.221299732366635,1.40395115090062,0.147642202146103,1551.99710430281,1658.61551879798,NA,NA,1026.06442827682,1053.92295167593,0,0,0,0,0,NA,NA,1026.06442827682,1081.78147507503,NA,NA,0,378.771815887871,0,2.9,5
"PWR0900274","POWER",528,"7/1/2009 0:00:00","kw/bs",2004,"1280","WGS84 UTM zone 10",734940.32,4262664.07,58,62,"gran","",1,2,95,2,0.5,95,0.5,NA,NA,0.5,0,"1",5,"",NA,NA,0,0.5,3,0,3,"very heavy mountain misery",NA,NA,NA,20,60,0,60,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,3,0,"PWR","Y",2004,"",5,5533.31232962418,5533.31232962418,734940.32,4262664.07,13.4423555932487,1324.24415038888,797.231190187637,13.2378200422489,1141.33510624224,1.16025884347749,0.698507551224338,182.909044146639,-344.103916054603,0.204535550999767,0.56628048267863,-0.834564259235361,-4.98709324386168e-05,0.385086819475795,0.856113404191543,0.119974843037791,1.4145824331703,-0.201481841005505,1549.33347398702,1626.16778699198,797.231190187637,NA,500.395663242258,861.320454163886,0,0,0,0,0,0,NA,1020.28039951866,1063.28529973074,500.395663242258,NA,0,375.98051740139,0,13.2973785684832,1587.7506304895,1549.33347398702,13.2378200422489,1141.33510624224,1.39113448960407,1.35747465009473,446.41552424726,407.99836774478,0.05955852623425,1.26670285363563,1.16458682281688,-0.000435232049105573,0.22960601813529,0.823711218880169,0.280703185059439,1.4145824331703,0.0821284156908101,1549.33347398702,1626.16778699198,NA,NA,1020.28039951866,1041.7828496247,0,0,0,0,0,NA,NA,1020.28039951866,1063.28529973074,NA,NA,0,375.98051740139,0,10,0.5
"PWR0900277","POWER",527,"7/1/2009 0:00:00","kw/bs",2004,"1279","WGS84 UTM zone 10",734944.91,4262467.71,44,53,"gran","",20,0.5,40,40,0,0,20,NA,NA,10,25,"1",3,"",NA,NA,0,1.5,3,3,0,"",NA,NA,NA,20,60,60,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,2,0,"PWR","Y",2004,"",5,6096.87928437715,6096.87928437715,734944.91,4262467.71,13.5191483027143,1323.41600395111,796.620345141201,13.3063816872504,1141.59487022799,1.15926940324005,0.697813529051779,181.821133723117,-344.974525086789,0.212766615463899,0.565322864065439,-0.835486847387176,-2.4418961014686e-05,0.39016781734894,0.859615814297357,0.134313796733723,1.41455951677432,-0.207250696811197,1548.7352478882,1624.89241882392,796.620345141201,NA,500.254685372351,860.90887136469,0,0,0,0,0,0,NA,1019.99982615647,1062.47210256525,500.254685372351,NA,0,375.869024999157,0,13.3787464571646,1586.81383335606,1548.7352478882,13.3063816872504,1141.59487022799,1.38999734033419,1.35664173716802,445.21896312807,407.14037766021,0.0723647699141985,1.26572771979175,1.16447242007599,-0.000397763474134261,0.258241437542654,0.826693546145745,0.305096043506182,1.41455951677432,0.0884554612167025,1548.7352478882,1624.89241882392,NA,NA,1019.99982615647,1041.23596436086,0,0,0,0,0,NA,NA,1019.99982615647,1062.47210256525,NA,NA,0,375.869024999157,0,10,20
